userid,version,sum_gamerounds,retention_1,retention_7,user_spend
49084,North Atlantic,21,True,False,17.13
49085,North Atlantic,175,True,False,14.95
49089,North Atlantic,0,False,False,16.81
49090,North Atlantic,1,False,False,14.4
49092,North Atlantic,0,False,False,19.56
49093,North Atlantic,4,False,False,19.32
49096,North Atlantic,29,False,False,14.49
49097,North Atlantic,83,True,False,16.46
49098,North Atlantic,1,False,False,16.97
49099,North Atlantic,8,False,False,10.35
49101,North Atlantic,85,True,True,15.57
49104,North Atlantic,18,False,False,15.65
49106,North Atlantic,8,False,False,16.31
49109,North Atlantic,23,True,False,16.48
49112,North Atlantic,3,False,False,13.06
49115,North Atlantic,64,True,False,16.25
49116,North Atlantic,21,False,True,17.17
49120,North Atlantic,16,True,False,15.01
49121,North Atlantic,67,False,True,13.63
49122,North Atlantic,8,False,False,17.68
49124,North Atlantic,8,False,False,13.23
49128,North Atlantic,0,False,False,20.47
49130,North Atlantic,18,False,False,10.91
49132,North Atlantic,176,True,False,20.1
49135,North Atlantic,4,True,False,19.94
49136,North Atlantic,397,True,True,17.9
49137,North Atlantic,6,False,False,12.99
49138,North Atlantic,63,True,False,13.21
49140,North Atlantic,10,False,False,11.42
49144,North Atlantic,9,False,False,12.62
49148,North Atlantic,8,False,False,11.35
49149,North Atlantic,347,True,True,19.16
49151,North Atlantic,41,False,True,13.67
49153,North Atlantic,4,True,False,19.73
49156,North Atlantic,21,False,False,15.23
49157,North Atlantic,17,True,False,14.68
49158,North Atlantic,30,True,False,17.52
49160,North Atlantic,112,True,False,11.15
49161,North Atlantic,0,False,False,15.4
49162,North Atlantic,0,False,False,18.93
49168,North Atlantic,5,False,False,10.15
49170,North Atlantic,145,True,True,17.57
49171,North Atlantic,3,False,False,12.95
49174,North Atlantic,67,True,False,18.8
49176,North Atlantic,3,False,False,17.04
49178,North Atlantic,108,True,False,13.55
49180,North Atlantic,12,False,False,13.35
49183,North Atlantic,123,True,False,16.57
49184,North Atlantic,2,False,False,16.8
49185,North Atlantic,18,False,False,20.18
49187,North Atlantic,13,False,False,15.19
49191,North Atlantic,13,False,False,15.47
49193,North Atlantic,9,True,False,16.64
49194,North Atlantic,8,False,False,9.15
49196,North Atlantic,106,True,False,12.7
49198,North Atlantic,16,True,False,19.01
49199,North Atlantic,50,False,True,14.87
49200,North Atlantic,79,True,False,20.32
49204,North Atlantic,344,True,True,14.28
49205,North Atlantic,67,True,False,17.79
49207,North Atlantic,9,False,False,10.43
49208,North Atlantic,16,False,False,17.42
49210,North Atlantic,513,True,True,15.8
49213,North Atlantic,1,False,False,15.86
49215,North Atlantic,2,False,False,14.73
49217,North Atlantic,428,True,True,11.72
49222,North Atlantic,12,False,False,17.36
49223,North Atlantic,41,False,False,14.79
49224,North Atlantic,210,True,False,7.96
49226,North Atlantic,12,False,False,23.32
49231,North Atlantic,24,True,True,14.22
49234,North Atlantic,13,False,False,17.45
49235,North Atlantic,377,True,False,16.6
49237,North Atlantic,13,False,False,10.94
49239,North Atlantic,55,True,False,11.0
49240,North Atlantic,40,True,True,14.42
49241,North Atlantic,18,True,False,12.86
49242,North Atlantic,0,False,False,18.64
49243,North Atlantic,64,True,False,17.04
49244,North Atlantic,2,False,False,20.71
49248,North Atlantic,24,False,False,13.63
49249,North Atlantic,45,True,False,13.35
49252,North Atlantic,8,False,False,16.14
49253,North Atlantic,1,False,False,18.03
49254,North Atlantic,12,False,False,14.65
49255,North Atlantic,105,True,True,13.21
49256,North Atlantic,26,False,False,18.97
49258,North Atlantic,37,True,False,14.53
49259,North Atlantic,3,True,False,12.34
49260,North Atlantic,55,True,False,12.15
49261,North Atlantic,12,False,False,14.85
49262,North Atlantic,140,True,True,17.45
49263,North Atlantic,3,True,False,14.51
49268,North Atlantic,4,False,False,15.9
49271,North Atlantic,1,False,False,16.54
49274,North Atlantic,6,False,False,12.75
49276,North Atlantic,49,True,False,16.05
49277,North Atlantic,28,True,False,14.48
49279,North Atlantic,3,False,False,19.35
49280,North Atlantic,10,True,False,16.61
49283,North Atlantic,32,False,False,14.55
49284,North Atlantic,54,True,False,15.54
49285,North Atlantic,99,True,False,17.5
49286,North Atlantic,35,True,False,14.77
49293,North Atlantic,101,True,False,14.66
49295,North Atlantic,25,True,False,19.82
49296,North Atlantic,1,False,False,12.28
49302,North Atlantic,40,True,False,21.36
49303,North Atlantic,4,False,False,17.08
49304,North Atlantic,5,False,False,14.63
49305,North Atlantic,25,True,False,15.83
49307,North Atlantic,5,False,False,12.26
49312,North Atlantic,1,False,False,16.82
49313,North Atlantic,6,False,False,18.08
49319,North Atlantic,36,True,False,17.21
49321,North Atlantic,3,False,False,11.85
49324,North Atlantic,16,False,True,17.91
49325,North Atlantic,3,False,False,14.35
49327,North Atlantic,4,False,False,11.19
49329,North Atlantic,3,False,False,10.11
49330,North Atlantic,17,True,False,11.53
49332,North Atlantic,44,False,False,16.43
49334,North Atlantic,361,False,False,15.57
49335,North Atlantic,1,False,False,16.01
49336,North Atlantic,253,True,True,17.9
49340,North Atlantic,7,False,False,12.89
49341,North Atlantic,4,False,False,13.08
49342,North Atlantic,22,False,False,10.57
49346,North Atlantic,51,True,False,14.22
49347,North Atlantic,9,True,False,18.12
49348,North Atlantic,75,True,False,21.08
49349,North Atlantic,56,True,False,13.42
49351,North Atlantic,17,False,False,14.63
49353,North Atlantic,8,False,False,13.91
49354,North Atlantic,88,True,False,11.0
49356,North Atlantic,194,True,True,19.0
49357,North Atlantic,75,False,False,13.42
49359,North Atlantic,52,True,False,15.3
49361,North Atlantic,54,True,False,15.95
49364,North Atlantic,121,True,True,16.53
49365,North Atlantic,7,False,False,16.87
49366,North Atlantic,166,True,True,12.57
49367,North Atlantic,4,False,False,16.56
49370,North Atlantic,14,False,False,18.14
49371,North Atlantic,241,True,True,14.02
49372,North Atlantic,15,True,False,14.79
49374,North Atlantic,3,False,False,17.34
49376,North Atlantic,169,True,False,20.62
49382,North Atlantic,6,False,False,14.5
49384,North Atlantic,4,False,False,13.86
49385,North Atlantic,250,True,True,14.13
49386,North Atlantic,19,False,False,18.7
49389,North Atlantic,74,False,False,15.39
49390,North Atlantic,1,False,False,17.82
49392,North Atlantic,222,True,False,18.16
49393,North Atlantic,33,False,True,8.83
49397,North Atlantic,6,False,False,13.37
49398,North Atlantic,52,True,False,10.63
49403,North Atlantic,206,True,True,18.31
49404,North Atlantic,30,True,False,13.24
49405,North Atlantic,59,True,False,14.19
49406,North Atlantic,71,True,False,15.97
49408,North Atlantic,21,True,False,21.33
49409,North Atlantic,7,False,False,13.97
49411,North Atlantic,0,False,False,11.4
49412,North Atlantic,2,False,False,12.65
49414,North Atlantic,0,False,False,16.47
49415,North Atlantic,271,True,True,14.82
49416,North Atlantic,0,False,False,15.54
49417,North Atlantic,4,False,False,12.73
49418,North Atlantic,8,False,False,8.79
49420,North Atlantic,4,False,False,13.63
49422,North Atlantic,6,False,False,15.54
49423,North Atlantic,3,True,False,14.89
49427,North Atlantic,70,True,False,10.51
49428,North Atlantic,58,False,False,11.36
49429,North Atlantic,429,True,True,15.65
49430,North Atlantic,94,True,False,10.33
49432,North Atlantic,2,False,False,18.74
49434,North Atlantic,19,False,False,14.27
49435,North Atlantic,55,True,True,12.81
49438,North Atlantic,28,False,False,15.15
49439,North Atlantic,279,True,True,18.02
49442,North Atlantic,0,False,False,12.57
49444,North Atlantic,1,False,False,14.72
49445,North Atlantic,7,False,False,17.04
49448,North Atlantic,3,True,False,14.82
49449,North Atlantic,0,False,False,15.29
49450,North Atlantic,7,False,False,10.84
49452,North Atlantic,5,False,False,22.29
49454,North Atlantic,103,True,False,14.7
49455,North Atlantic,5,False,False,13.02
49456,North Atlantic,26,False,False,19.69
49458,North Atlantic,28,False,False,14.24
49461,North Atlantic,23,False,False,15.05
49463,North Atlantic,41,False,False,20.51
49464,North Atlantic,10,False,False,11.54
49466,North Atlantic,333,True,True,22.73
49470,North Atlantic,175,True,True,18.06
49473,North Atlantic,15,False,False,18.87
49474,North Atlantic,2,False,False,18.08
49475,North Atlantic,64,True,False,17.5
49480,North Atlantic,17,False,True,11.67
49482,North Atlantic,156,True,True,13.43
49483,North Atlantic,14,True,False,18.21
49485,North Atlantic,5,True,False,19.0
49486,North Atlantic,38,True,False,16.44
49488,North Atlantic,43,False,False,17.39
49490,North Atlantic,1,False,False,10.64
49493,North Atlantic,3,False,False,13.53
49494,North Atlantic,66,True,True,17.65
49496,North Atlantic,5,False,False,20.26
49499,North Atlantic,204,False,True,12.73
49500,North Atlantic,14,False,False,14.74
49504,North Atlantic,5,True,False,18.46
49510,North Atlantic,135,True,False,19.84
49511,North Atlantic,3,False,False,11.23
49512,North Atlantic,23,False,False,15.34
49513,North Atlantic,3,False,False,17.55
49518,North Atlantic,48,True,True,15.35
49520,North Atlantic,8,False,False,6.84
49522,North Atlantic,35,True,False,14.54
49524,North Atlantic,2,False,False,16.51
49527,North Atlantic,3,False,False,14.47
49531,North Atlantic,61,True,False,16.72
49532,North Atlantic,10,False,False,14.65
49533,North Atlantic,23,True,False,16.54
49534,North Atlantic,9,False,False,15.99
49535,North Atlantic,4,False,False,18.09
49536,North Atlantic,29,False,False,18.12
49538,North Atlantic,7,False,False,13.69
49542,North Atlantic,28,True,False,12.53
49543,North Atlantic,3,False,False,19.31
49544,North Atlantic,7,False,False,16.02
49545,North Atlantic,78,False,True,17.84
49547,North Atlantic,6,True,False,20.77
49554,North Atlantic,89,False,False,13.14
49555,North Atlantic,45,False,False,14.83
49556,North Atlantic,58,True,False,14.11
49557,North Atlantic,10,False,False,17.85
49558,North Atlantic,14,False,False,17.13
49559,North Atlantic,2,False,False,13.35
49560,North Atlantic,6,False,False,12.3
49563,North Atlantic,4,False,False,20.96
49566,North Atlantic,1,False,False,12.32
49571,North Atlantic,14,True,False,15.37
49574,North Atlantic,6,False,False,11.46
49579,North Atlantic,0,False,False,11.1
49581,North Atlantic,0,False,False,11.89
49582,North Atlantic,73,True,True,18.43
49583,North Atlantic,3,False,False,15.86
49585,North Atlantic,4,False,False,13.65
49586,North Atlantic,35,False,False,12.56
49590,North Atlantic,367,True,False,15.54
49593,North Atlantic,2,False,False,16.35
49594,North Atlantic,0,False,False,12.81
49595,North Atlantic,1,False,False,19.42
49596,North Atlantic,22,False,False,17.79
49598,North Atlantic,0,False,False,12.41
49600,North Atlantic,2,False,False,8.81
49602,North Atlantic,36,False,False,11.9
49604,North Atlantic,30,True,False,16.36
49607,North Atlantic,19,True,False,13.22
49608,North Atlantic,45,True,False,15.94
49609,North Atlantic,6,False,False,14.32
49611,North Atlantic,72,True,True,15.34
49620,North Atlantic,3,False,False,16.39
49621,North Atlantic,60,True,True,13.25
49623,North Atlantic,0,False,False,16.89
49624,North Atlantic,8,True,False,18.1
49627,North Atlantic,13,False,False,15.61
49630,North Atlantic,21,True,False,17.61
49632,North Atlantic,6,True,False,15.98
49633,North Atlantic,29,True,False,15.48
49634,North Atlantic,3,False,False,13.11
49635,North Atlantic,3,False,False,19.05
49639,North Atlantic,37,True,False,16.47
49640,North Atlantic,6,False,False,16.79
49641,North Atlantic,8,False,False,14.1
49642,North Atlantic,25,False,False,14.3
49643,North Atlantic,5,False,False,13.17
49644,North Atlantic,9,False,False,19.2
49646,North Atlantic,40,True,True,11.85
49647,North Atlantic,72,True,True,11.6
49648,North Atlantic,61,True,False,16.63
49649,North Atlantic,13,False,False,13.43
49652,North Atlantic,1,False,False,19.32
49655,North Atlantic,199,True,True,8.51
49658,North Atlantic,3,False,False,13.56
49659,North Atlantic,4,False,False,15.29
49660,North Atlantic,87,True,True,17.36
49661,North Atlantic,20,True,False,15.14
49662,North Atlantic,300,True,True,13.17
49664,North Atlantic,35,True,False,18.75
49667,North Atlantic,62,True,True,10.26
49668,North Atlantic,79,True,False,15.17
49669,North Atlantic,6,False,False,14.01
49670,North Atlantic,9,False,False,11.35
49671,North Atlantic,0,False,False,11.01
49672,North Atlantic,69,True,True,14.87
49673,North Atlantic,2,True,False,16.04
49674,North Atlantic,10,False,False,12.08
49676,North Atlantic,13,False,False,16.56
49677,North Atlantic,2,False,False,16.13
49679,North Atlantic,16,False,False,12.69
49680,North Atlantic,4,True,False,16.2
49681,North Atlantic,8,False,False,14.95
49682,North Atlantic,15,False,True,15.12
49685,North Atlantic,9,False,False,18.03
49687,North Atlantic,32,True,False,15.03
49689,North Atlantic,6,False,False,13.54
49690,North Atlantic,0,False,False,18.2
49691,North Atlantic,24,True,False,14.49
49692,North Atlantic,1,False,False,17.52
49693,North Atlantic,16,False,False,15.53
49694,North Atlantic,23,True,False,20.2
49695,North Atlantic,14,False,False,11.58
49696,North Atlantic,119,True,False,14.39
49698,North Atlantic,14,False,True,13.57
49700,North Atlantic,22,True,False,14.9
49704,North Atlantic,3,False,False,8.81
49707,North Atlantic,50,True,False,15.95
49708,North Atlantic,92,True,True,15.59
49710,North Atlantic,12,False,False,13.48
49712,North Atlantic,21,False,False,17.99
49713,North Atlantic,3,False,False,17.63
49714,North Atlantic,0,False,False,18.07
49717,North Atlantic,47,True,False,18.12
49718,North Atlantic,3,False,False,12.28
49719,North Atlantic,35,True,False,11.24
49721,North Atlantic,93,False,True,12.02
49723,North Atlantic,5,True,False,13.12
49725,North Atlantic,91,True,True,16.13
49727,North Atlantic,4,False,True,12.44
49730,North Atlantic,48,True,True,12.59
49731,North Atlantic,33,True,True,16.62
49732,North Atlantic,6,False,False,19.2
49737,North Atlantic,3,False,False,16.59
49740,North Atlantic,182,True,True,14.53
49741,North Atlantic,19,False,False,14.54
49742,North Atlantic,28,True,False,15.77
49743,North Atlantic,12,True,False,12.19
49745,North Atlantic,118,True,True,14.41
49746,North Atlantic,46,False,True,13.5
49748,North Atlantic,25,True,True,13.62
49749,North Atlantic,1,False,False,10.97
49751,North Atlantic,1,False,False,16.24
49752,North Atlantic,27,False,False,14.52
49753,North Atlantic,4,False,False,16.52
49754,North Atlantic,45,True,False,16.55
49755,North Atlantic,2,False,False,17.95
49757,North Atlantic,23,False,False,16.61
49758,North Atlantic,1,False,False,18.35
49759,North Atlantic,19,True,False,15.51
49760,North Atlantic,50,True,False,11.73
49763,North Atlantic,44,False,False,14.54
49764,North Atlantic,22,True,False,14.68
49765,North Atlantic,6,False,False,11.7
49766,North Atlantic,43,True,True,15.44
49769,North Atlantic,2,False,False,14.61
49770,North Atlantic,329,True,True,19.58
49773,North Atlantic,639,True,True,19.8
49774,North Atlantic,6,False,False,16.05
49776,North Atlantic,71,True,False,15.94
49777,North Atlantic,1,False,False,18.93
49779,North Atlantic,3,False,False,12.36
49784,North Atlantic,22,True,False,13.96
49786,North Atlantic,6,False,False,13.15
49789,North Atlantic,32,True,False,16.19
49790,North Atlantic,33,True,False,14.46
49791,North Atlantic,20,True,False,13.6
49792,North Atlantic,23,True,False,11.34
49794,North Atlantic,3,False,False,15.44
49795,North Atlantic,185,True,True,16.3
49797,North Atlantic,1,False,False,15.1
49798,North Atlantic,2,True,False,16.1
49799,North Atlantic,249,True,True,15.01
49802,North Atlantic,85,True,False,16.53
49803,North Atlantic,127,True,False,17.82
49804,North Atlantic,9,False,False,20.13
49808,North Atlantic,25,True,False,17.63
49814,North Atlantic,156,True,True,19.4
49817,North Atlantic,15,False,False,13.75
49819,North Atlantic,100,True,False,18.08
49821,North Atlantic,83,True,True,19.96
49822,North Atlantic,1,False,False,12.75
49824,North Atlantic,57,True,True,14.93
49825,North Atlantic,22,True,True,16.09
49826,North Atlantic,183,True,True,13.81
49828,North Atlantic,117,True,True,12.83
49831,North Atlantic,12,True,False,20.97
49836,North Atlantic,12,False,False,13.44
49841,North Atlantic,6,True,False,17.57
49845,North Atlantic,18,True,False,16.02
49848,North Atlantic,221,True,True,17.9
49849,North Atlantic,0,False,False,14.12
49851,North Atlantic,35,True,False,16.58
49852,North Atlantic,1,False,False,14.58
49854,North Atlantic,203,True,True,17.01
49855,North Atlantic,11,False,False,14.72
49856,North Atlantic,31,True,False,15.08
49857,North Atlantic,210,True,True,10.53
49858,North Atlantic,31,True,False,15.91
49860,North Atlantic,15,False,False,16.61
49861,North Atlantic,15,True,False,10.63
49862,North Atlantic,19,True,False,11.98
49867,North Atlantic,51,False,True,12.62
49868,North Atlantic,3,False,False,10.13
49869,North Atlantic,171,True,True,15.8
49870,North Atlantic,34,False,False,15.35
49871,North Atlantic,144,False,False,18.22
49875,North Atlantic,2,False,False,15.98
49878,North Atlantic,5,True,False,11.57
49880,North Atlantic,16,False,False,15.33
49882,North Atlantic,1,False,False,13.74
49884,North Atlantic,3,False,False,15.91
49888,North Atlantic,47,True,True,14.33
49889,North Atlantic,4,False,False,16.43
49891,North Atlantic,66,True,False,11.9
49893,North Atlantic,20,False,True,18.97
49895,North Atlantic,66,True,True,11.18
49896,North Atlantic,0,False,False,10.86
49897,North Atlantic,16,False,False,12.03
49898,North Atlantic,73,True,False,14.15
49906,North Atlantic,1,True,False,13.29
49909,North Atlantic,28,True,False,16.49
49911,North Atlantic,1,False,False,16.62
49916,North Atlantic,73,True,True,6.9
49918,North Atlantic,32,False,False,16.55
49920,North Atlantic,6,False,False,12.34
49922,North Atlantic,30,False,False,17.23
49924,North Atlantic,2,False,False,13.86
49925,North Atlantic,2,False,False,16.35
49926,North Atlantic,0,False,False,14.22
49930,North Atlantic,3,False,True,12.54
49931,North Atlantic,96,False,True,17.2
49937,North Atlantic,89,True,False,14.2
49938,North Atlantic,279,True,False,13.58
49940,North Atlantic,89,True,False,10.77
49941,North Atlantic,98,False,False,17.78
49942,North Atlantic,3,False,False,15.79
49944,North Atlantic,39,False,False,18.4
49945,North Atlantic,2,False,False,17.22
49946,North Atlantic,17,True,False,17.85
49947,North Atlantic,1,False,False,12.76
49952,North Atlantic,2,False,False,18.75
49953,North Atlantic,16,False,False,15.68
49955,North Atlantic,22,True,False,14.87
49956,North Atlantic,24,True,False,16.76
49959,North Atlantic,115,False,False,15.16
49961,North Atlantic,34,True,False,14.55
49962,North Atlantic,1,True,False,12.55
49963,North Atlantic,18,True,True,12.61
49965,North Atlantic,68,True,False,17.22
49966,North Atlantic,170,True,True,13.76
49971,North Atlantic,9,False,False,13.41
49974,North Atlantic,41,True,False,19.6
49977,North Atlantic,1,False,False,19.21
49978,North Atlantic,21,False,False,15.09
49979,North Atlantic,15,False,False,16.4
49983,North Atlantic,26,True,False,11.87
49985,North Atlantic,5,False,False,15.9
49986,North Atlantic,4,False,False,14.13
49988,North Atlantic,43,False,False,13.19
49990,North Atlantic,1,False,False,16.12
49992,North Atlantic,1,False,False,16.54
49993,North Atlantic,5,True,False,15.18
49995,North Atlantic,3,True,False,17.67
49996,North Atlantic,50,True,False,14.92
49999,North Atlantic,1,False,False,21.54
50000,North Atlantic,137,False,False,16.11
50002,North Atlantic,27,True,False,15.0
50003,North Atlantic,24,True,False,14.03
50005,North Atlantic,0,False,False,15.67
50006,North Atlantic,3,False,False,15.08
50008,North Atlantic,2,False,False,10.42
50009,North Atlantic,19,False,False,17.68
50011,North Atlantic,18,True,False,12.78
50015,North Atlantic,17,True,False,18.06
50016,North Atlantic,8,True,False,15.98
50017,North Atlantic,13,False,False,15.61
50019,North Atlantic,1,False,False,13.21
50020,North Atlantic,146,True,True,14.49
50025,North Atlantic,8,False,False,12.15
50028,North Atlantic,81,True,True,17.54
50034,North Atlantic,208,True,True,17.04
50035,North Atlantic,36,True,True,12.32
50036,North Atlantic,5,False,False,19.48
50037,North Atlantic,26,True,False,16.84
50040,North Atlantic,35,True,False,15.49
50044,North Atlantic,10,False,False,16.01
50045,North Atlantic,23,True,False,15.85
50046,North Atlantic,1,False,False,12.68
50049,North Atlantic,0,False,False,16.34
50055,North Atlantic,9,False,False,12.09
50058,North Atlantic,156,True,True,14.53
50060,North Atlantic,244,True,True,15.18
50064,North Atlantic,3,False,False,13.29
50066,North Atlantic,330,True,True,12.77
50067,North Atlantic,11,False,False,14.85
50068,North Atlantic,7,False,False,15.79
50070,North Atlantic,2,False,False,13.49
50072,North Atlantic,196,True,True,13.48
50074,North Atlantic,74,True,False,12.02
50076,North Atlantic,6,True,False,11.6
50080,North Atlantic,114,True,True,17.33
50082,North Atlantic,2,True,False,14.45
50083,North Atlantic,17,True,False,15.8
50084,North Atlantic,22,False,False,14.19
50087,North Atlantic,8,False,False,18.8
50089,North Atlantic,26,True,False,10.2
50090,North Atlantic,13,True,False,18.93
50091,North Atlantic,25,True,False,15.18
50094,North Atlantic,17,True,False,12.5
50095,North Atlantic,13,False,False,15.57
50100,North Atlantic,28,True,False,11.83
50107,North Atlantic,7,False,False,13.7
50108,North Atlantic,3,False,False,19.68
50110,North Atlantic,2,False,False,17.07
50112,North Atlantic,125,True,True,16.69
50113,North Atlantic,11,False,False,14.32
50114,North Atlantic,1,False,False,15.21
50124,North Atlantic,92,True,True,12.87
50125,North Atlantic,6,False,False,14.93
50126,North Atlantic,55,True,False,13.82
50128,North Atlantic,16,False,False,15.12
50129,North Atlantic,4,False,False,14.3
50130,North Atlantic,104,True,True,13.27
50131,North Atlantic,12,True,False,15.9
50132,North Atlantic,1,False,False,12.64
50135,North Atlantic,4,False,False,19.51
50139,North Atlantic,3,False,False,15.69
50142,North Atlantic,34,True,False,16.99
50144,North Atlantic,2,False,False,14.37
50147,North Atlantic,6,True,False,14.63
50150,North Atlantic,55,True,False,10.78
50157,North Atlantic,10,False,False,13.38
50158,North Atlantic,3,False,False,18.92
50161,North Atlantic,15,False,False,18.19
50167,North Atlantic,42,True,False,16.44
50168,North Atlantic,4,True,True,14.76
50170,North Atlantic,7,False,False,13.1
50171,North Atlantic,2,False,False,12.81
50172,North Atlantic,6,True,False,13.42
50175,North Atlantic,41,False,False,13.14
50178,North Atlantic,4,False,False,12.39
50179,North Atlantic,9,False,False,19.38
50182,North Atlantic,1,False,False,13.8
50186,North Atlantic,21,True,False,13.26
50189,North Atlantic,107,True,False,13.63
50193,North Atlantic,0,False,False,19.24
50194,North Atlantic,9,False,False,12.94
50196,North Atlantic,0,False,False,15.89
50197,North Atlantic,89,True,False,13.63
50198,North Atlantic,17,False,False,16.9
50203,North Atlantic,1,False,False,17.06
50205,North Atlantic,4,False,False,14.35
50208,North Atlantic,38,True,False,12.35
50210,North Atlantic,11,False,False,17.2
50211,North Atlantic,9,False,True,17.32
50214,North Atlantic,22,False,False,13.26
50215,North Atlantic,56,False,False,16.74
50221,North Atlantic,27,True,False,17.67
50222,North Atlantic,95,True,True,14.69
50223,North Atlantic,25,True,False,13.11
50227,North Atlantic,52,True,False,12.98
50229,North Atlantic,27,True,True,14.36
50230,North Atlantic,25,True,True,10.14
50232,North Atlantic,54,True,False,18.33
50233,North Atlantic,51,True,False,18.09
50235,North Atlantic,6,False,False,11.95
50236,North Atlantic,111,True,False,12.09
50237,North Atlantic,114,True,True,13.1
50242,North Atlantic,8,False,False,13.5
50245,North Atlantic,88,False,True,13.69
50246,North Atlantic,2,False,False,9.8
50248,North Atlantic,1,False,False,15.15
50249,North Atlantic,5,False,False,18.92
50250,North Atlantic,11,False,False,18.98
50253,North Atlantic,5,False,False,12.15
50255,North Atlantic,15,True,False,15.84
50256,North Atlantic,217,True,True,12.53
50257,North Atlantic,64,True,False,18.04
50258,North Atlantic,66,True,False,16.71
50259,North Atlantic,70,True,False,14.89
50261,North Atlantic,62,True,False,10.86
50263,North Atlantic,99,True,False,14.54
50264,North Atlantic,3,False,False,14.23
50265,North Atlantic,16,True,False,15.24
50266,North Atlantic,28,True,False,20.49
50269,North Atlantic,1,False,False,16.69
50270,North Atlantic,693,True,True,17.46
50273,North Atlantic,54,True,False,12.86
50276,North Atlantic,14,False,False,16.79
50277,North Atlantic,0,False,False,16.5
50281,North Atlantic,0,False,False,14.67
50282,North Atlantic,7,False,False,15.16
50284,North Atlantic,46,True,False,18.96
50285,North Atlantic,0,False,False,16.18
50286,North Atlantic,18,False,True,17.95
50287,North Atlantic,40,True,True,16.37
50288,North Atlantic,20,False,False,15.33
50289,North Atlantic,163,True,False,16.29
50290,North Atlantic,24,False,False,16.13
50292,North Atlantic,8,False,False,14.25
50294,North Atlantic,56,True,True,12.79
50298,North Atlantic,1,False,False,17.16
50302,North Atlantic,6,False,False,11.87
50303,North Atlantic,9,False,False,17.57
50305,North Atlantic,10,False,False,11.51
50306,North Atlantic,1,False,False,16.75
50308,North Atlantic,48,False,True,13.93
50311,North Atlantic,10,False,False,16.31
50312,North Atlantic,33,False,True,14.72
50313,North Atlantic,5,False,False,13.63
50314,North Atlantic,6,False,False,13.02
50316,North Atlantic,48,True,False,14.3
50317,North Atlantic,7,False,False,16.98
50318,North Atlantic,20,False,False,6.93
50319,North Atlantic,87,True,True,12.86
50320,North Atlantic,2,False,False,13.2
50321,North Atlantic,22,True,False,12.12
50322,North Atlantic,0,False,False,16.55
50325,North Atlantic,159,True,True,10.1
50327,North Atlantic,8,False,False,17.7
50328,North Atlantic,51,True,False,17.63
50335,North Atlantic,8,False,False,13.63
50340,North Atlantic,4,False,False,17.3
50341,North Atlantic,14,False,False,14.08
50344,North Atlantic,132,True,True,15.02
50345,North Atlantic,12,True,False,17.51
50347,North Atlantic,6,False,False,12.97
50349,North Atlantic,8,False,False,15.28
50351,North Atlantic,107,True,True,12.71
50353,North Atlantic,147,False,True,14.01
50355,North Atlantic,59,True,True,14.01
50356,North Atlantic,28,True,False,15.8
50358,North Atlantic,345,True,True,21.29
50361,North Atlantic,96,True,False,17.79
50364,North Atlantic,55,True,False,13.25
50367,North Atlantic,54,True,True,19.84
50369,North Atlantic,34,True,False,17.9
50370,North Atlantic,42,False,False,18.0
50371,North Atlantic,27,False,False,16.86
50372,North Atlantic,11,False,False,17.48
50373,North Atlantic,74,True,True,15.88
50374,North Atlantic,10,False,False,15.68
50376,North Atlantic,16,False,False,19.23
50377,North Atlantic,88,True,False,17.48
50379,North Atlantic,20,False,False,14.57
50381,North Atlantic,9,False,False,10.6
50382,North Atlantic,34,False,False,14.7
50384,North Atlantic,5,False,False,12.17
50385,North Atlantic,56,True,True,16.1
50386,North Atlantic,37,True,False,18.76
50391,North Atlantic,211,True,True,12.6
50392,North Atlantic,457,True,True,14.06
50396,North Atlantic,42,True,True,16.23
50399,North Atlantic,100,True,True,18.58
50404,North Atlantic,134,True,True,14.64
50405,North Atlantic,6,False,False,15.53
50407,North Atlantic,7,True,False,14.15
50408,North Atlantic,7,False,False,12.14
50409,North Atlantic,0,False,False,10.65
50410,North Atlantic,48,False,False,15.01
50414,North Atlantic,7,False,False,13.17
50417,North Atlantic,95,True,True,16.48
50419,North Atlantic,4,True,False,16.52
50420,North Atlantic,15,True,False,16.05
50421,North Atlantic,10,False,False,15.76
50424,North Atlantic,10,False,False,16.68
50425,North Atlantic,118,True,True,16.49
50428,North Atlantic,299,True,True,12.39
50429,North Atlantic,29,False,False,13.01
50431,North Atlantic,561,True,True,12.49
50432,North Atlantic,13,True,False,14.53
50434,North Atlantic,35,True,False,12.59
50435,North Atlantic,2,False,False,9.82
50436,North Atlantic,3,False,False,16.3
50437,North Atlantic,10,False,False,13.8
50438,North Atlantic,23,False,False,15.68
50440,North Atlantic,43,True,False,14.22
50442,North Atlantic,20,False,False,13.12
50443,North Atlantic,14,True,False,14.49
50444,North Atlantic,7,False,False,14.89
50445,North Atlantic,5,False,False,16.3
50446,North Atlantic,43,True,False,13.14
50448,North Atlantic,5,False,False,12.82
50450,North Atlantic,15,False,False,18.21
50452,North Atlantic,2,False,False,15.51
50453,North Atlantic,4,False,False,18.49
50455,North Atlantic,44,True,False,17.48
50457,North Atlantic,27,False,False,16.97
50458,North Atlantic,10,False,False,18.49
50460,North Atlantic,6,False,False,13.44
50463,North Atlantic,23,False,True,17.52
50464,North Atlantic,68,False,False,14.03
50465,North Atlantic,19,False,True,12.18
